公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
5269 - 祥碩科技,股東會確認,1,,102/06/14,"10,142,169","218,053,655","206,390,458","65,420,758",2.5,0,"140,969,700",0,0,0,"1,960,164","19,602,340",0,0,0,無,,新台幣                 10.0000元
5269 - 祥碩科技,董事會通過,1,102/03/15,102/06/14,"10,142,169","218,053,655","206,390,458","65,420,758",2.5,0,"140,969,700",0,0,0,"1,960,164","19,602,340",0,,,無,,新台幣                 10.0000元
5285 - 界霖,股東會確認,1,,102/06/18,"143,860,860","84,265,045","219,699,400","158,799,400",1,0,"60,900,000",0,0,0,"647,872","3,239,362",0,0,,無,,新台幣                 10.0000元
5285 - 界霖,董事會通過,1,102/03/26,102/06/18,"143,860,860","84,265,045","219,699,400","158,799,400",1,0,"60,900,000",0,0,0,"647,872","3,239,362",0,,,無,,新台幣                 10.0000元
5305 - 敦南科技,股東會確認,1,,102/06/25,"173,147,746","193,689,997","317,528,704","184,209,438",0.3,0,"133,319,267",0,0,0,"3,898,224","18,711,476",0,0,0,無,,新台幣                 10.0000元
5305 - 敦南科技,董事會通過,1,102/05/13,102/06/25,"173,147,746","193,689,997","317,528,704","184,209,438",0.3,0,"133,319,267",0,0,0,"3,898,224","18,711,476",0,,,無,,新台幣                 10.0000元
5388 - 中磊電子,股東會確認,1,,102/06/20,"141,923,417","754,836,895","821,276,622","277,124,637",2.75,0,"544,151,985",0,0,0,"13,587,064","101,902,981",0,0,,無,,新台幣                 10.0000元
5388 - 中磊電子,董事會通過,1,102/03/18,102/06/20,"141,923,417","754,836,895","821,276,622","277,124,637",2.75,0,"544,151,985",0,0,0,"13,587,064","101,902,981",0,,,無,,新台幣                 10.0000元
5434 - 崇越科技,股東會確認,1,,102/06/17,"586,415,171","804,404,639","1,310,379,346","743,664,887",3.6,0,"536,887,379",0.2,0,"2,982,708","10,535,000","41,894,000",0,0,0,無,,新台幣                 10.0000元
5434 - 崇越科技,董事會通過,1,102/03/22,102/06/17,"586,415,171","804,404,639","1,310,379,346","743,664,887",3.6,0,"536,887,379",0.2,0,"2,982,708","10,535,000","41,894,000",0,,,無,,新台幣                 10.0000元
5469 - 瀚宇博德,股東會確認,1,,102/06/17,"968,477,291","540,007,349","1,454,483,905","1,272,309,433",0.4,0,"182,174,472",0,0,0,"9,720,132","28,382,786",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
5469 - 瀚宇博德,董事會通過,1,102/04/26,102/06/17,"968,477,291","540,007,349","1,454,483,905","1,272,309,433",0.4,0,"182,174,472",0,0,0,"9,720,132","28,382,786",0,,,無,,新台幣                 10.0000元
5471 - 松翰科技,股東會確認,1,,102/06/20,"204,261,327","537,873,410","688,347,396","184,716,210",3,0,"503,631,186",0,0,0,"8,000,000","113,892,628",0,0,0,無,,新台幣                 10.0000元
5471 - 松翰科技,董事會通過,1,102/03/27,102/06/20,"204,261,327","537,873,410","688,347,396","184,716,210",3,0,"503,631,186",0,0,0,"8,000,000","113,892,628",0,,,無,,新台幣                 10.0000元
5484 - 慧友電子,股東會確認,1,,102/06/18,"-89,603,148","3,495,891","-86,107,257","-86,107,257",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
5484 - 慧友電子,董事會通過,1,102/03/27,102/06/18,"-89,603,148","3,495,891","-86,107,257","-86,107,257",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
5515 - 建國工程,股東會確認,1,,102/06/13,"268,593,750","581,964,277","792,361,599","437,242,468",1,0,"355,119,131",0,0,0,"14,000,000","14,000,000",0,0,,無,,新台幣                 10.0000元
5515 - 建國工程,董事會通過,1,102/04/22,102/06/13,"268,593,750","581,964,277","792,361,599","437,242,468",1,0,"355,119,131",0,0,0,"14,000,000","14,000,000",0,,,無,,新台幣                 10.0000元
5519 - 隆大營建,股東會確認,1,,102/06/18,"5,333,409","491,587,732","443,262,385","13,662,385",1.08,0,"129,600,000",2.5,0,"30,000,000","17,517,159","17,517,159",0,0,0,無,,新台幣                 10.0000元
5519 - 隆大營建,董事會通過,1,102/03/27,102/06/18,"5,333,409","491,587,732","443,262,385","13,662,385",1.08,0,"129,600,000",2.5,0,"30,000,000","17,517,159","17,517,159",0,,,無,,新台幣                 10.0000元
5521 - 工信,股東會確認,1,,102/06/25,"95,040,332","129,033,604","208,963,704","104,705,480",0.3,0,"104,258,224",0,0,0,"3,327,390","3,327,390",0,0,0,無,,新台幣                 10.0000元
5521 - 工信,董事會通過,1,102/05/10,102/06/25,"95,040,332","129,033,604","208,963,704","104,705,480",0.3,0,"104,258,224",0,0,0,"3,327,390","3,327,390",0,,,無,,新台幣                 10.0000元
5522 - 遠雄建設,股東會確認,1,,102/06/13,"10,035,722,543","4,809,232,939","14,358,635,098","11,658,618,754",3.5,0,"2,700,016,344",0,0,0,"27,835,220","55,670,440",0,0,0,無,,新台幣                 10.0000元
5522 - 遠雄建設,董事會通過,1,102/03/29,102/06/13,"10,035,722,543","4,809,232,939","14,358,635,098","11,658,618,755",3.5,0,"2,700,016,344",0,0,0,"27,835,220","55,670,440",0,,,無,,新台幣                 10.0000元
5525 - 順天建設,股東會確認,1,,102/06/10,"314,302,256","396,765,652","674,459,238","440,574,566",0.8,0,"187,107,742",0.2,0,"4,677,693","7,308,896","2,436,299",0,0,0,無,,新台幣                 10.0000元
5525 - 順天建設,董事會通過,1,102/03/21,102/06/10,"314,302,256","396,765,652","674,459,238","440,574,566",0.8,0,"187,107,742",0.2,0,"4,677,693","7,308,896","2,436,299",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
5531 - 鄉林建設,股東會確認,1,,102/06/20,"859,395,406","561,901,266","1,305,768,472","744,968,472",0,0,0,1,0,"56,080,000",0,"5,108,193",0,0,,無,,新台幣                 10.0000元
5531 - 鄉林建設,董事會通過,1,102/05/08,102/06/20,"859,395,406","561,901,266","1,305,768,472","744,968,472",0,0,0,1,0,"56,080,000",0,"5,108,193",0,,,無,,新台幣                 10.0000元
5533 - 皇鼎建設,股東會確認,1,,102/06/10,"1,536,312,963","780,987,641","2,275,417,886","2,003,038,527",0.5,0,"113,491,399",0.7,0,"15,888,796","4,320,000",0,"5,961,000","298,050",1.84131,無,,新台幣                 10.0000元
5533 - 皇鼎建設,董事會通過,1,102/02/27,102/06/10,"1,536,312,963","780,987,641","2,275,417,886","2,003,038,527",0.5,,"113,491,399",0.7,0,"15,888,796","4,320,000",0,"5,961,000",,,無,,新台幣                 10.0000元
5534 - 長虹,股東會確認,1,,102/06/21,"3,048,057,284","5,264,988,265","7,786,546,722","5,305,043,642",10,0,"2,481,503,080",0,0,0,"2,500,000","25,000,000",0,0,0,無,,新台幣                 10.0000元
5534 - 長虹,董事會通過,1,102/04/08,102/06/21,"3,048,057,284","5,264,988,265","7,786,546,722","5,305,043,642",10,0,"2,481,503,080",0,0,0,"2,500,000","25,000,000",0,,,無,,新台幣                 10.0000元
5538 - 東明-KY,股東會確認,1,,102/05/13,"490,606,800","162,258,379","636,639,341","186,639,341",3,0,"450,000,000",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
5538 - 東明-KY,董事會通過,1,102/04/12,102/05/13,"490,606,800","162,258,379","636,639,341","186,639,341",3,0,"450,000,000",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
5607 - 遠雄港,股東會確認,1,,102/06/26,"53,261,317","91,505,492","135,616,260","135,616,260",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
5607 - 遠雄港,董事會通過,1,102/03/27,102/06/26,"53,261,317","91,505,492","135,616,260","135,616,260",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
5608 - 四維航業,股東會確認,1,,102/06/19,"1,198,384,599","657,078,452","1,388,387,707","985,037,676",1,0,"403,350,031",0,0,0,"8,000,000","12,000,000",0,0,0,無,,新台幣                 10.0000元
5608 - 四維航業,董事會通過,1,102/03/26,102/06/19,"1,198,384,599","657,078,452","1,388,387,707","985,037,676",1,0,"403,350,031",0,0,0,"8,000,000","12,000,000",0,,,無,,新台幣                 10.0000元
5706 - 鳳凰旅遊,股東會確認,1,,102/06/18,"5,125,188","229,437,206","261,363,551","234,562,394",3,0,"183,181,500",0,0,0,"3,856,453","5,784,679",0,0,0,無,,新台幣                 10.0000元
5706 - 鳳凰旅遊,董事會通過,1,102/03/22,102/06/18,"5,125,188","229,437,206","234,562,394","85,640,237",2,0,"122,121,000",0,0,0,"2,570,968","3,856,453",0,,,無,,新台幣                 10.0000元
5871 - 中租-KY,股東會確認,1,,102/05/30,"1,558,237,972","4,141,047,030","5,699,285,002","2,918,519,076",2,0,"1,810,600,756",1,0,"90,530,037","3,312,840","414,105",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
5871 - 中租-KY,董事會通過,1,102/03/26,102/05/30,"1,558,237,972","4,141,047,030","5,699,285,002","2,918,519,076",2,0,"1,810,600,756",1,0,"90,530,037","3,312,840","414,105",0,,,無,,新台幣                 10.0000元
5880 - 合庫金,股東會確認,1,,102/06/21,"113,025","7,561,380,285","6,805,355,281","304,021,920",0.4,0,"3,250,666,681",0.4,0.2,"487,600,002","54,441,938","3,062,359",0,0,0,無,,新台幣                 10.0000元
5880 - 合庫金,董事會通過,1,102/03/25,102/06/21,"113,025","7,561,380,285","6,805,355,281","304,021,920",0.4,0,"3,250,666,681",0.4,0.2,"487,600,002","54,441,938","3,062,359",0,,,無,,新台幣                 10.0000元
5906 - 台南-KY,股東會確認,1,,102/06/20,"770,789,989","-276,413,726","494,376,263","494,376,263",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
5906 - 台南-KY,董事會通過,1,102/03/28,102/06/20,"770,789,989","-276,413,726","494,376,263","494,376,263",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
5907 - 大洋-KY,股東會確認,1,,102/06/27,"2,617,889,600","973,353,183","3,493,907,465","2,895,410,465",3,0,"598,497,000",0,0,0,"5,418,000","6,691,230",0,0,0,無,,新台幣                 10.0000元
5907 - 大洋-KY,董事會通過,1,102/05/13,102/06/27,"2,617,889,600","973,353,183","3,493,907,465","2,895,410,465",3,0,"598,497,000",0,0,0,"5,316,300","6,565,630",0,,,無,,新台幣                 10.0000元
6005 - 群益證,股東會確認,1,,102/06/25,"41,521,444","1,054,257,102","643,127,743","287,766,795",0.15,0,"355,360,948",0,0,0,"15,284,342","11,463,256",0,0,,無,,新台幣                 10.0000元
6005 - 群益證,董事會通過,1,102/05/10,102/06/25,"41,521,444","1,054,257,102","643,127,743","287,766,795",0.15,0,"355,360,948",0,0,0,"15,284,342","11,463,256",0,,,無,,新台幣                 10.0000元
6024 - 群益期,股東會確認,1,,102/06/28,"738,902","232,295,037","161,478,339","968,791",0.89,0,"82,099,708",0.85,0,"7,840,984","3,343,949","3,343,949",0,0,0,無,,新台幣                 10.0000元
6024 - 群益期,董事會通過,1,102/03/25,102/06/28,"738,902","232,295,037","161,478,339","968,797",0.89,0,"82,099,708",0.85,0,"7,840,983","3,343,949","3,343,949",0,,,無,,新台幣                 10.0000元
6108 - 競國實業,股東會確認,1,,102/06/11,"594,463,973","341,467,743","901,784,942","677,925,906",1.4,0,"223,859,036",0,0,0,"6,000,000","31,494,085",0,0,0,無,,新台幣                 10.0000元
6108 - 競國實業,董事會通過,1,102/04/30,102/06/11,"594,463,973","341,467,743","901,784,942","677,925,906",1.4,0,"223,859,036",0,0,0,"6,000,000","31,494,085",0,,,無,,新台幣                 10.0000元
6112 - 聚碩,股東會確認,1,,102/06/19,"36,431,403","204,616,142","230,001,659","71,178,415",2,0.5,"198,529,054",0,0.5,"3,970,581","5,476,664","18,255,545",0,0,,無,,新台幣                 10.0000元
6112 - 聚碩,董事會通過,1,102/03/28,102/06/19,"36,431,403","204,616,142","230,001,659","71,178,415",2,0.5,"198,529,054",0,0.5,"3,970,581","5,476,664","18,255,545",0,,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
6115 - 鎰勝,股東會確認,1,,102/06/21,"669,236,143","676,026,798","1,219,097,748","691,592,954",3.2,0,"527,504,794",0,0,0,"10,997,232","49,935,768",0,0,0,無,,新台幣                 10.0000元
6115 - 鎰勝,董事會通過,1,102/03/20,102/06/21,"669,236,143","676,026,798","1,219,097,748","691,592,954",3.2,0,"527,504,794",0,0,0,"10,997,232","49,935,768",0,,,無,,新台幣                 10.0000元
6116 - 彩晶,股東會確認,1,,102/06/07,"-29,292,408,080","-1,640,926,142","-1,640,926,142","-1,640,926,142",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
6116 - 彩晶,董事會通過,1,102/03/18,102/06/07,0,0,0,0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
6117 - 迎廣科技,股東會確認,1,,102/06/25,"304,989,398","-38,435,468","209,216,224","191,486,224",0.2,0,"17,730,000",0,0,0,"394,000","1,576,000",0,0,0,無,,新台幣                 10.0000元
6117 - 迎廣科技,董事會通過,1,102/05/09,102/06/25,"304,989,398","-38,435,468","209,216,224","191,486,224",0.2,0,"17,730,000",0,0,0,"394,000","1,576,000",0,,,無,,新台幣                 10.0000元
6120 - 達運,股東會確認,1,,102/06/11,"216,998,569","105,811,429","312,228,855","216,998,569",0.2086,0,"95,230,286",0,0,0,"1,428,455","11,427,634",0,0,0,無,,新台幣                 10.0000元
6120 - 達運,董事會通過,1,102/04/25,102/06/11,"216,998,569","105,811,429","312,228,855","216,998,569",0.2086,0,"95,230,286",0,0,0,"1,428,455","11,427,634",0,,,無,,新台幣                 10.0000元
6128 - 上福全球,股東會確認,1,,102/05/31,"6,163,303","193,677,002","161,478,659","6,627,801",1.7,0,"154,850,858",0,0,0,"8,548,000","14,693,000",0,0,0,無,,新台幣                 10.0000元
6128 - 上福全球,董事會通過,1,102/03/25,102/05/31,"6,163,303","193,677,002","199,840,305","6,627,801",1.7,0,"154,850,858",0,0,0,"8,548,000","14,693,000",0,,,無,,新台幣                 10.0000元
6131 - 悠克國際,股東會確認,1,,102/06/25,0,"-57,653,404","-57,653,404",0,0,0.6,"60,012,288",0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
6131 - 悠克國際,董事會通過,1,102/03/27,102/06/25,0,"-57,653,404","-57,653,404",0,0,0.6,"60,012,288",0,0,0,0,0,0,,,無,,新台幣                 10.0000元
6133 - 金橋科技,股東會確認,1,,102/06/21,"-191,414,789","10,517,401","-180,655,034",0,0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
6133 - 金橋科技,董事會通過,1,102/03/27,102/06/21,"-191,414,789","10,517,401","-180,655,034",0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
6136 - 富爾特,股東會確認,1,,102/06/10,"2,219,807","256,070,653","232,683,395","18,941,033",1.85,0.65,"288,841,030",0,0,0,"6,980,502","16,287,838",0,0,0,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
6136 - 富爾特,董事會通過,1,102/03/21,102/06/10,"2,219,807","256,070,653","232,683,395","18,941,033",1.85,0.65,"288,841,030",0,0,0,"6,980,502","16,287,838",0,,,無,,新台幣                 10.0000元
6139 - 亞翔工程,股東會確認,1,,102/06/21,"636,526,148","508,744,987","1,080,592,880","704,090,544",2,0,"376,502,336",0,0,0,"9,157,410","18,314,820",0,0,0,無,,新台幣                 10.0000元
6139 - 亞翔工程,董事會通過,1,102/03/25,102/06/21,"636,526,148","508,744,987","1,080,592,880","704,090,544",2,0,"376,502,336",0,0,0,"9,157,410","18,314,820",0,,,無,,新台幣                 10.0000元
6141 - 柏承科技,股東會確認,1,,102/06/17,"271,526,351","27,444,296","290,772,723","223,627,498",0.5,0,"67,145,225",0,0,0,0,"6,000,000",0,0,0,無,,新台幣                 10.0000元
6141 - 柏承科技,董事會通過,1,102/03/28,102/06/17,"271,526,351","27,444,296","290,772,723","223,627,498",0.5,0,"67,145,225",0,0,0,0,"6,000,000",0,,,無,,新台幣                 10.0000元
6142 - 友勁科技,股東會確認,1,,102/06/21,0,"164,312,800","147,881,520","351,922",0.55,0,"147,529,598",0,0,0,"2,957,630","22,182,228",0,0,0,無,,新台幣                 10.0000元
6142 - 友勁科技,董事會通過,1,102/03/28,102/06/21,0,"164,312,800","147,881,520","351,922",0.55,0,"147,529,598",0,0,0,"2,957,630","22,182,228",0,,,無,,新台幣                 10.0000元
6145 - 勁永國際,股東會確認,1,,102/06/17,"-1,387,127,466","207,677,378","-9,384,568","-9,384,568",0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
6145 - 勁永國際,董事會通過,1,102/03/28,102/06/17,"-1,387,127,466","207,677,378","-9,384,568","-9,384,568",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
6152 - 百一電子,股東會確認,1,,102/06/13,"183,838,430","431,642,297","572,316,497","243,934,663",1.49999999,0,"246,286,374",0.5,0,"8,209,546","7,769,561","58,271,710",0,0,0,無,,新台幣                 10.0000元
6152 - 百一電子,董事會通過,1,102/04/11,102/06/13,"183,838,430","431,642,297","572,316,497","243,934,663",1.5,0,"246,286,374",0.5,0,"8,209,546","7,769,561","58,271,710",0,,,無,,新台幣                 10.0000元
6153 - 嘉聯益,股東會確認,1,,102/06/13,"890,605,274","977,916,975","1,770,730,551","1,283,540,053",1.5,0,"487,190,498",0,0,0,"9,011,310","62,900,000",0,0,,無,,新台幣                 10.0000元
6153 - 嘉聯益,董事會通過,1,102/03/26,102/06/13,"890,605,274","977,916,975","1,770,730,551","1,283,540,053",1.5,0,"487,190,498",0,0,0,"9,011,310","62,900,000",0,,,無,,新台幣                 10.0000元
6155 - 鈞寶,股東會確認,1,,102/06/26,"57,939,084","113,942,393","160,487,238","58,263,123",1.15,0,"94,046,185",0.1,0,"817,793","2,050,963",0,"6,152,890","324,519",0.28409,無,,新台幣                 10.0000元
6155 - 鈞寶,董事會通過,1,102/03/19,102/06/26,"57,939,084","113,942,393","171,881,477","58,263,123",1.15,0,"94,046,185",0.1,0,"817,793","2,050,963",0,"6,152,890",,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
6164 - 華興電子,股東會確認,1,,102/06/13,"1,040,001","33,846,289","31,501,661","1,925,851",0.25,0.05,"35,490,972",0,0,0,"1,184,620","4,061,555",0,0,0,無,,新台幣                 10.0000元
6164 - 華興電子,董事會通過,1,102/03/22,102/06/13,"1,040,001","33,846,289","31,501,661","1,925,851",0.25,0.05,"35,490,972",0,0,0,"1,184,620","4,061,555",0,,,無,,新台幣                 10.0000元
6165 - 捷泰精密,股東會確認,1,,102/06/24,"-157,424,902","-179,014,245","-326,912,975","-326,912,975",0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
6165 - 捷泰精密,董事會通過,1,102/03/27,102/06/24,"-157,424,902","-179,014,245","-336,439,147","-326,912,975",0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
6166 - 凌華科技,股東會確認,1,,102/06/25,"122,766,041","193,674,218","295,464,626","124,464,626",1,0,"171,000,000",0,0,0,"2,117,250","31,758,750",0,0,0,無,,新台幣                 10.0000元
6166 - 凌華科技,董事會通過,1,102/03/05,102/06/25,"122,766,041","193,674,218","295,464,626","124,464,626",1,0,"171,000,000",0,0,0,"2,117,250","31,758,750",0,,,無,,新台幣                 10.0000元
6168 - 宏齊科技,股東會確認,1,,102/06/18,"22,168,479","-532,483,032","-510,314,553",0,0,0,0,0,0,0,0,0,0,0,0,無,,新台幣                 10.0000元
6168 - 宏齊科技,董事會通過,1,102/03/22,102/06/18,"22,168,479","-532,483,032","-510,314,553",0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
6172 - 互億科技,股東會確認,1,,102/06/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,無,,新台幣                 10.0000元
6172 - 互億科技,董事會通過,1,102/03/26,102/06/24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,無,,新台幣                 10.0000元
6176 - 瑞儀光電,股東會確認,1,,102/06/13,"3,289,925,337","5,440,391,274","8,186,277,484","4,438,970,412",8,0,"3,611,862,232",0.3,0,"13,544,484","97,927,043","587,562,259",0,0,0,無,,新台幣                 10.0000元
6176 - 瑞儀光電,董事會通過,1,102/04/24,102/06/13,"3,289,925,337","5,440,391,274","8,186,277,484","4,438,970,412",8,0,"3,611,862,232",0.3,0,"13,544,484","97,927,043","587,562,259",0,,,無,,新台幣                 10.0000元
6177 - 達麗,股東會確認,1,,102/05/17,"74,762,135","761,636,556","761,659,089","613,954,770",0,0,0,1.1,1,"28,198,096","6,847,045",0,"10,270,567","326,153",1.14342,無,,新台幣                 10.0000元
6177 - 達麗,董事會通過,1,102/03/26,102/05/17,"74,762,135","761,636,556","761,659,089","613,954,770",0,0,0,1.1,1,"28,198,096","6,847,045",0,"10,270,567",,,無,,新台幣                 10.0000元
6183 - 關貿,股東會確認,1,,102/06/25,"62,963","215,318,020","192,641,555","41,141,555",1.01,0,"151,500,000",0,0,0,"1,926,000","9,628,720",0,0,,無,,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),董監酬勞(元),員工紅利-現金紅利金額(元),員工紅利-股票紅利金額(元),員工紅利-股票紅利股數(股),員工紅利-股票紅利股數佔盈餘轉增資之比例(%),有無全數分派員工股票紅利而股東未配發股票股利之情事,股東會對於員工紅利及董監酬勞之決議情形與原董事會通過擬議內容之差異原因及合理性,普通股每股面額
6183 - 關貿,董事會通過,1,102/02/21,102/06/25,"62,963","215,318,020","192,641,555","41,141,555",1.01,0,"151,500,000",0,0,0,"1,926,000","9,628,720",0,,,無,,新台幣                 10.0000元
