公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6153 - 嘉聯益,董事會通過,1,106/03/22,106/06/13,"1,948,970,235","74,102,123","1,960,588,392","1,799,008,559",0.5,0,"161,579,833",0,0,0,新台幣                 10.0000元
6155 - 鈞寶,股東會確認,1,,106/05/17,"3,880,972","82,556,133","74,395,953","1,394,414",0.85,0,"73,001,539",0,0,0,新台幣                 10.0000元
6155 - 鈞寶,董事會通過,1,106/02/20,106/05/17,"3,880,972","82,556,133","74,395,953","1,394,414",0.85,0,"73,001,539",0,0,0,新台幣                 10.0000元
6164 - 華興電子,股東會確認,1,,106/06/08,"24,567,477","128,853,089","103,805,136","18,804,933",0.85,0,"85,000,203",0,0,0,新台幣                 10.0000元
6164 - 華興電子,董事會通過,1,106/03/17,106/06/08,"24,567,477","128,853,089","103,805,136","18,804,933",0.85,0,"85,000,203",0,0,0,新台幣                 10.0000元
6165 - 捷泰精密,股東會確認,1,,106/06/27,"-25,304,011","-25,582,151","-50,886,162",0,0,0,0,0,0,0,新台幣                 10.0000元
6165 - 捷泰精密,董事會通過,1,106/03/28,106/06/27,"-25,304,011","-25,582,151","-50,886,162",0,0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6166 - 凌華科技,股東會確認,1,,106/06/19,"121,157,493","430,895,946","436,461,426","43,950,126",1.8,0,"392,511,300",0,0,0,新台幣                 10.0000元
6166 - 凌華科技,董事會通過,1,106/03/08,106/06/19,"121,157,493","430,895,946","436,461,426","43,950,126",1.8,0,"392,511,300",0,0,0,新台幣                 10.0000元
6168 - 宏齊科技,股東會確認,1,,106/06/22,"13,054,503","-155,314,450",0,0,0,0,0,0,0,0,新台幣                 10.0000元
6168 - 宏齊科技,董事會通過,1,106/03/24,106/06/22,"13,054,503","-155,314,450",0,0,0,0,0,0,0,0,新台幣                 10.0000元
6172 - 互億科技,股東會確認,1,,106/06/13,"-10,666,173","9,193,895","-1,472,278","-1,472,278",0,0,0,0,0,0,新台幣                 10.0000元
6172 - 互億科技,董事會通過,1,106/03/15,106/06/13,"-10,666,173","9,193,895","-1,472,278","-1,472,278",0,0,0,0,0,0,新台幣                 10.0000元
6176 - 瑞儀光電,股東會確認,1,,106/06/14,"6,519,661,899","3,168,244,932","9,367,546,091","7,274,923,407",4.5,0,"2,092,622,684",0,0,0,新台幣                 10.0000元
6176 - 瑞儀光電,董事會通過,1,106/04/27,106/06/14,"6,519,661,899","3,168,244,932","9,367,546,091","7,274,923,407",4.5,0,"2,092,622,684",0,0,0,新台幣                 10.0000元
6177 - 達麗,股東會確認,1,,106/06/02,"489,348,091","368,518,839","814,228,447","359,648,765",2,0,"413,254,252",0.2,0,"4,132,543",新台幣                 10.0000元
6177 - 達麗,董事會通過,1,106/04/10,106/06/02,"489,348,091","368,518,839","814,228,447","359,648,765",2,0,"413,254,252",0.2,0,"4,132,543",新台幣                 10.0000元
6183 - 關貿,股東會確認,1,,106/06/22,"7,840,139","206,047,555","190,787,047","7,787,047",1.22,0,"183,000,000",0,0,0,新台幣                 10.0000元
6183 - 關貿,董事會通過,1,106/02/23,106/06/22,"7,840,139","206,047,555","190,787,047","7,787,047",1.22,0,"183,000,000",0,0,0,新台幣                 10.0000元
6184 - 大豐電,股東會確認,1,,106/06/16,"145,739,663","-185,615,981","-40,780,871",0,0,0.5,"79,115,329",0,0,0,新台幣                 10.0000元
6184 - 大豐電,董事會通過,1,106/03/21,106/06/16,"145,739,663","-185,615,981","-40,780,871",0,0,0.5,"79,115,329",0,0,0,新台幣                 10.0000元
6189 - 豐藝電子,股東會確認,1,,106/06/22,"602,981","448,208,922","400,290,662","1,019,879",2.23,0.07,"411,803,947",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6189 - 豐藝電子,董事會通過,1,106/03/28,106/06/22,"602,981","448,208,922","400,290,662","1,019,879",2.23,0.07,"411,803,947",0,0,0,新台幣                 10.0000元
6191 - 精成科技,股東會確認,1,,106/06/20,"665,776,108","547,845,191","1,162,639,049","956,600,288",0.4,0,"206,038,761",0,0,0,新台幣                 10.0000元
6191 - 精成科技,董事會通過,1,106/03/29,106/06/20,"665,776,108","547,845,191","1,162,639,049","956,600,288",0.4,0,"206,038,761",0,0,0,新台幣                 10.0000元
6192 - 巨路國際,股東會確認,1,,106/06/22,"1,689,172,721","515,802,885","2,140,575,720","1,903,154,064",2,0,"237,421,656",0,0,0,新台幣                 10.0000元
6192 - 巨路國際,董事會通過,1,106/03/24,106/06/22,"1,689,172,721","515,802,885","2,140,575,720","1,903,154,064",2,0,"237,421,656",0,0,0,新台幣                 10.0000元
6196 - 帆宣科技,股東會確認,1,,106/05/26,"1,166,591,302","515,150,973","1,616,439,942","1,253,286,479",2.2,0,"363,153,463",0,0,0,新台幣                 10.0000元
6196 - 帆宣科技,董事會通過,1,106/02/20,106/05/26,"1,166,591,302","515,150,973","1,616,439,942","1,253,286,479",2.2,0,"363,153,463",0,0,0,新台幣                 10.0000元
6197 - 佳必琪,股東會確認,1,,106/06/15,"228,208,236","412,145,443","559,849,432","351,712,020",1.2,0,"208,137,412",0,0,0,新台幣                 10.0000元
6197 - 佳必琪,董事會通過,1,106/03/24,106/06/15,"228,208,236","412,145,443","559,849,432","351,712,020",1.2,0,"208,137,412",0,0,0,新台幣                 10.0000元
6201 - 亞弘電,股東會確認,1,,106/06/08,"466,057,679","302,306,373","736,019,511","468,419,511",3,0,"267,600,000",0,0,0,新台幣                 10.0000元
6201 - 亞弘電,董事會通過,1,106/03/10,106/06/08,"466,057,679","302,306,373","736,019,511","468,419,511",3,0,"267,600,000",0,0,0,新台幣                 10.0000元
6202 - 盛群,股東會確認,1,,106/05/26,"104,569","784,218,502","681,777,806","106,851",3.014,0.486,"791,588,700",0,0,0,新台幣                 10.0000元
6202 - 盛群,董事會通過,1,106/03/02,106/05/26,"104,569","784,218,502","681,777,806","106,851",3.014,0.486,"791,588,700",0,0,0,新台幣                 10.0000元
6205 - 詮欣,股東會確認,1,,106/06/14,"237,675,938","240,110,100","417,753,389","274,075,231",2,0,"143,678,158",0,0,0,新台幣                 10.0000元
6205 - 詮欣,董事會通過,1,106/05/04,106/06/14,"237,675,938","240,110,100","417,753,389","274,075,231",2,0,"143,678,158",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6206 - 飛捷,股東會確認,1,,106/06/08,"690,576,613","881,815,468","1,461,840,512","729,998,892",5,0,"731,841,620",0,0,0,新台幣                 10.0000元
6206 - 飛捷,董事會通過,1,106/03/29,106/06/08,"690,576,613","881,815,468","1,461,840,512","729,998,892",5,0,"731,841,620",0,0,0,新台幣                 10.0000元
6209 - 今國光學,股東會確認,1,,106/06/14,"731,457,833","3,389,367","730,762,440","649,474,599",0.5,0,"81,287,841",0,0,0,新台幣                 10.0000元
6209 - 今國光學,董事會通過,1,106/03/22,106/06/14,"731,457,833","3,389,367","730,762,440","649,474,599",0.5,0,"81,287,841",0,0,0,新台幣                 10.0000元
6213 - 聯茂,股東會確認,1,,106/06/15,"1,163,021,253","951,957,385","1,952,987,228","1,195,594,183",2.5,0,"757,393,045",0,0,0,新台幣                 10.0000元
6213 - 聯茂,董事會通過,1,106/03/09,106/06/15,"1,163,021,253","951,957,385","1,952,987,228","1,195,594,183",2.5,0,"757,393,045",0,0,0,新台幣                 10.0000元
6214 - 精誠資訊,股東會確認,1,,106/06/16,"1,587,221,713","1,108,267,790","2,505,993,389","1,563,116,825",3.5,1.5,"1,346,966,520",0,0,0,新台幣                 10.0000元
6214 - 精誠資訊,董事會通過,1,106/03/23,106/06/16,"1,587,221,713","1,108,267,790","2,505,993,389","1,563,116,825",3.5,1.5,"1,346,966,520",0,0,0,新台幣                 10.0000元
6215 - 和椿科技,股東會確認,1,,106/06/13,"46,984,090","46,997,538","89,409,169","48,014,322",0.5,0,"41,394,847",0,0,0,新台幣                 10.0000元
6215 - 和椿科技,董事會通過,1,106/03/23,106/06/13,"46,984,090","46,997,538","89,409,169","48,014,322",0.5,0,"41,394,847",0,0,0,新台幣                 10.0000元
6216 - 居易,股東會確認,1,,106/06/22,0,"240,936,158","214,814,396",0,2.68735042,0,"214,814,396",0,0,0,新台幣                 10.0000元
6216 - 居易,董事會通過,1,106/03/29,106/06/22,0,"240,936,158","214,814,396",0,2.68735042,0,"214,814,396",0,0,0,新台幣                 10.0000元
6224 - 聚鼎,股東會確認,1,,106/06/22,"280,516,510","405,281,546","642,488,989","278,480,626",4.55,0,"364,008,363",0,0,0,新台幣                 10.0000元
6224 - 聚鼎,董事會通過,1,106/03/16,106/06/22,"280,516,510","405,281,546","642,488,989","278,480,626",4.55,0,"364,008,363",0,0,0,新台幣                 10.0000元
6225 - 天瀚,股東會確認,1,,106/06/22,"-918,028,432","-23,557,227","-966,065,659","-966,065,659",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6225 - 天瀚,董事會通過,1,106/03/30,106/06/22,"-918,028,432","-23,557,227","-966,065,659","-966,065,659",0,0,0,0,0,0,新台幣                 10.0000元
6226 - 光鼎電子,股東會確認,1,,106/06/08,0,"49,498,618","11,242,972","149,300",0.1,0,"9,244,732",0.02,0.08,"924,472",新台幣                 10.0000元
6226 - 光鼎電子,董事會通過,1,106/03/16,106/06/08,0,"49,498,618","11,242,972","149,300",0.1,0,"9,244,732",0.02,0.08,"924,472",新台幣                 10.0000元
6230 - 超眾,股東會確認,1,,106/06/20,"998,192,121","945,826,573","1,820,332,118","1,172,756,640",7.5,0,"647,575,470",0,0,0,新台幣                 10.0000元
6230 - 超眾,董事會通過,1,106/03/08,106/06/20,"998,192,121","945,826,573","1,820,332,118","1,172,756,640",7.5,0,"647,575,470",0,0,0,新台幣                 10.0000元
6235 - 華孚科技,股東會確認,1,,106/06/20,"-551,282,354","1,330,162,083","700,858,879","372,129,667",2,0,"328,729,212",0,0,0,新台幣                 10.0000元
6235 - 華孚科技,董事會通過,1,106/03/22,106/06/20,"-551,282,354","1,330,162,083","700,858,879","372,129,667",2,0,"328,729,212",0,0,0,新台幣                 10.0000元
6239 - 力成,股東會確認,1,,106/05/26,"17,118,056,856","4,834,604,858","21,454,314,919","18,898,713,959",3.28,0.72,"3,116,586,536",0,0,0,新台幣                 10.0000元
6239 - 力成,董事會通過,1,106/02/22,106/05/26,"17,118,056,856","4,834,604,858","21,454,314,919","18,898,713,959",3.28,0.72,"3,116,586,536",0,0,0,新台幣                 10.0000元
6243 - 迅杰,股東會確認,1,,106/06/13,0,"-100,693,415","-97,320,351","-97,320,351",0,0,0,0,0,0,新台幣                 10.0000元
6243 - 迅杰,董事會通過,1,106/03/24,106/06/13,0,"-100,693,415","-97,320,351","-97,320,351",0,0,0,0,0,0,新台幣                 10.0000元
6251 - 定穎電子,股東會確認,1,,106/05/26,"-275,942,531","10,699,574","-265,685,362","-265,685,362",0,0,0,0,0,0,新台幣                 10.0000元
6251 - 定穎電子,董事會通過,1,106/02/23,106/05/26,"-275,942,531","10,699,574","-265,685,362","-265,685,362",0,0,0,0,0,0,新台幣                 10.0000元
6257 - 矽格,股東會確認,1,,106/06/15,"2,517,081,052","776,356,649","3,187,954,600","2,596,946,804",1.65,0,"591,007,796",0,0,0,新台幣                 10.0000元
6257 - 矽格,董事會通過,1,106/03/08,106/06/15,"2,517,081,052","776,356,649","3,187,954,600","2,596,946,804",1.65,0,"591,007,796",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6269 - 台郡科技,股東會確認,1,,106/06/22,"6,101,563,565","2,275,179,700","8,145,371,424","7,424,909,066",2.5,2,"1,296,832,244",0,0.5,"14,409,247",新台幣                 10.0000元
6269 - 台郡科技,董事會通過,1,106/05/04,106/06/22,"6,101,563,565","2,275,179,700","8,145,371,424","7,424,909,066",2.5,2,"1,296,832,244",0,0.5,"14,409,247",新台幣                 10.0000元
6271 - 同欣電子,股東會確認,1,,106/06/16,"1,507,513,846","1,025,006,259","2,413,675,687","1,436,233,501",6,0,"977,442,186",0,0,0,新台幣                 10.0000元
6271 - 同欣電子,董事會通過,1,106/03/10,106/06/16,"1,507,513,846","1,025,006,259","2,413,675,687","1,436,233,501",6,0,"977,442,186",0,0,0,新台幣                 10.0000元
6277 - 宏正科,股東會確認,1,,106/06/15,"343,353,848","788,320,132","993,875,286","300,942,523",5.8,0,"692,932,763",0,0,0,新台幣                 10.0000元
6277 - 宏正科,董事會通過,1,106/03/14,106/06/15,"343,353,848","788,320,132","993,875,286","300,942,523",5.8,0,"692,932,763",0,0,0,新台幣                 10.0000元
6278 - 台表科,股東會確認,1,,106/06/16,"3,740,932,032","571,248,649","4,237,872,795","3,945,474,442",1,0,"292,398,353",0,0,0,新台幣                 10.0000元
6278 - 台表科,董事會通過,1,106/03/17,106/06/16,"3,740,932,032","571,248,649","4,237,872,795","3,945,474,442",1,0,"292,398,353",0,0,0,新台幣                 10.0000元
6281 - 全國電,股東會確認,1,,106/05/16,"5,178,212","494,069,315","430,762,580","4,318,916",4.3,0,"426,443,664",0,0,0,新台幣                 10.0000元
6281 - 全國電,董事會通過,1,106/02/24,106/05/16,"5,178,212","494,069,315","430,762,580","4,318,916",4.3,0,"426,443,664",0,0,0,新台幣                 10.0000元
6282 - 康舒,股東會確認,1,,106/06/21,"988,959,485","520,858,476","1,398,985,631","932,345,265",0.9,0.5,"725,885,014",0,0,0,新台幣                 10.0000元
6282 - 康舒,董事會通過,1,106/03/09,106/06/21,"988,959,485","520,858,476","1,398,985,631","932,345,265",0.9,0.5,"725,885,014",0,0,0,新台幣                 10.0000元
6283 - 淳安電子,股東會確認,1,,106/05/03,"-648,375,340","89,332,974","80,488,653","136,567",0.13,0.37,"63,771,497",0.5,0,"63,771,497",新台幣                 10.0000元
6283 - 淳安電子,董事會通過,1,106/02/10,106/05/03,"-648,375,340","89,332,974","80,488,653","136,567",0.13,0.37,"63,771,497",0.5,0,"63,771,497",新台幣                 10.0000元
6285 - 啟碁科技,股東會確認,1,,106/06/16,"3,435,336,798","2,042,600,443","5,259,231,617","3,846,762,799",3.7,0,"1,306,533,658",0.3,0,"10,593,516",新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6285 - 啟碁科技,董事會通過,1,106/03/15,106/06/16,"3,435,336,798","2,042,600,443","5,259,231,617","3,846,762,799",3.7,0,"1,306,533,658",0.3,0,"10,593,516",新台幣                 10.0000元
6289 - 華上光電,股東會確認,1,,106/04/19,"-2,294,587,557","-158,618,920","-2,453,653,186","-2,453,653,186",0,0,0,0,0,0,新台幣                 10.0000元
6289 - 華上光電,董事會通過,1,106/03/08,106/04/19,"-2,294,587,557","-158,618,920","-2,453,653,186","-2,453,653,186",0,0,0,0,0,0,新台幣                 10.0000元
6405 - 悅城科技,股東會確認,1,,106/06/08,"502,240,014","2,906,576","504,855,932","491,695,932",0.2,0,"13,160,000",0,0,0,新台幣                 10.0000元
6405 - 悅城科技,董事會通過,1,106/04/27,106/06/08,"502,240,014","2,906,576","504,855,932","491,695,932",0.2,0,"13,160,000",0,0,0,新台幣                 10.0000元
6409 - 旭隼,股東會確認,1,,106/06/16,"335,186,028","1,428,336,229","1,519,283,991","338,702,541",15,5,"1,574,108,600",0,0,0,新台幣                 10.0000元
6409 - 旭隼,董事會通過,1,106/02/24,106/06/16,"335,186,028","1,428,336,229","1,519,283,991","338,702,541",15,5,"1,574,108,600",0,0,0,新台幣                 10.0000元
6412 - 群光電能,股東會確認,1,,106/06/05,"584,500,833","1,340,653,041","1,701,115,232","660,179,609",2.75,0,"1,022,347,483",0.05,0,"1,858,814",新台幣                 10.0000元
6412 - 群光電能,董事會通過,1,106/03/01,106/06/05,"584,500,833","1,340,653,041","1,701,115,232","660,179,609",2.75,0,"1,022,347,483",0.05,0,"1,858,814",新台幣                 10.0000元
6414 - 樺漢科技,股東會確認,1,,106/05/18,"148,218,183","1,022,743,377","989,484,106","226,476,086",10,0,"763,008,020",0,0,0,新台幣                 10.0000元
6414 - 樺漢科技,董事會通過,1,106/02/23,106/05/18,"148,218,183","1,022,743,377","989,484,106","226,476,086",10,0,"763,008,020",0,0,0,新台幣                 10.0000元
6415 - 矽力-KY,股東會確認,1,,106/06/02,"1,862,644,075","1,469,656,054","3,185,316,772","2,765,200,987",5,0,"420,115,785",0,0,0,新台幣                 10.0000元
6415 - 矽力-KY,董事會通過,1,106/03/15,106/06/02,"1,862,644,075","1,469,656,054","3,185,316,772","2,765,200,987",5,0,"420,115,785",0,0,0,新台幣                 10.0000元
6422 - 君耀-KY,股東會確認,1,,106/06/16,"328,037,202","277,211,438","498,993,219","331,588,406",4.35,0,"167,404,813",0,0,0,新台幣                 10.0000元
6422 - 君耀-KY,董事會通過,1,106/03/20,106/06/16,"328,037,202","277,211,438","498,993,219","331,588,406",4.35,0,"167,404,813",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6431 - 光麗-KY,股東會確認,1,,106/06/27,0,"-271,369,386","-271,369,386",0,0,0,0,0,0,0,新台幣                 10.0000元
6431 - 光麗-KY,董事會通過,1,106/03/29,106/06/27,0,"-271,369,386","-271,369,386",0,0,0,0,0,0,0,新台幣                 10.0000元
6442 - 光聖,股東會確認,1,,106/06/22,"951,120,408","289,964,408","1,166,937,188","949,137,188",3.3,0,"217,800,000",0,0,0,新台幣                 10.0000元
6442 - 光聖,董事會通過,1,106/03/29,106/06/22,"951,120,408","289,964,408","1,166,937,188","949,137,188",3.3,0,"217,800,000",0,0,0,新台幣                 10.0000元
6443 - 元晶,股東會確認,1,,106/06/15,"-12,139,052","12,922,257","704,884","704,884",0,0,0,0,0,0,新台幣                 10.0000元
6443 - 元晶,董事會通過,1,106/03/14,106/06/15,"-12,139,052","12,922,257","704,884","704,884",0,0,0,0,0,0,新台幣                 10.0000元
6449 - 鈺邦科技,股東會確認,1,,106/06/20,"250,549,775","204,810,753","406,547,171","279,304,944",1.8,0,"127,242,227",0,0,0,新台幣                 10.0000元
6449 - 鈺邦科技,董事會通過,1,106/05/03,106/06/20,"250,549,775","204,810,753","406,547,171","279,304,944",1.8,0,"127,242,227",0,0,0,新台幣                 10.0000元
6451 - 訊芯-KY,股東會確認,1,,106/06/22,"967,353,794","961,173,451","1,832,409,900","1,262,997,180",5.4,0,"569,412,720",0,0,0,新台幣                 10.0000元
6451 - 訊芯-KY,董事會通過,1,106/03/09,106/06/22,"967,353,794","961,173,451","1,832,409,900","1,262,997,180",5.4,0,"569,412,720",0,0,0,新台幣                 10.0000元
6452 - 康友-KY,股東會確認,1,,106/06/22,"353,650,990","903,231,102","802,872,383","182,872,383",8,0,"520,000,000",1.53846154,0,"10,000,000",新台幣                 10.0000元
6452 - 康友-KY,董事會通過,1,106/05/04,106/06/22,"353,650,990","903,231,102","802,872,383","182,872,383",8,0,"520,000,000",1.53846154,0,"10,000,000",新台幣                 10.0000元
6456 - GIS-KY,股東會確認,1,,106/05/22,"4,617,334,751","2,897,420,286","6,768,225,341","5,542,466,141",4,0,"1,225,759,200",0,0,0,新台幣                 10.0000元
6456 - GIS-KY,董事會通過,1,106/03/06,106/05/22,"4,617,334,751","2,897,420,286","6,768,225,341","5,542,466,141",4,0,"1,225,759,200",0,0,0,新台幣                 10.0000元
6464 - 台數科,股東會確認,1,,106/05/26,"498,988,632","734,075,246","1,043,954,267","782,031,067",2,0,"238,112,000",0.2,0.2,"4,762,240",新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6464 - 台數科,董事會通過,1,106/04/10,106/05/26,"498,988,632","734,075,246","1,043,954,267","782,031,067",2,0,"238,112,000",0.2,0.2,"4,762,240",新台幣                 10.0000元
6477 - 安集,股東會確認,1,,106/06/13,"89,800,084","-56,650,833","33,149,251","33,149,251",0,0.2,"16,491,314",0,0,0,新台幣                 10.0000元
6477 - 安集,董事會通過,1,106/03/23,106/06/13,"89,800,084","-56,650,833","33,149,251","33,149,251",0,0.2,"16,491,314",0,0,0,新台幣                 10.0000元
6504 - 南六,股東會確認,1,,106/05/31,"812,395,218","582,367,471","1,224,408,485","875,928,485",4.8,0,"348,480,000",0,0,0,新台幣                 10.0000元
6504 - 南六,董事會通過,1,106/03/14,106/05/31,"812,395,218","582,367,471","1,224,408,485","875,928,485",4.8,0,"348,480,000",0,0,0,新台幣                 10.0000元
6505 - 台塑石化,股東會確認,1,,106/06/08,"29,921,588,631","75,764,101,654","97,865,677,124","40,709,919,212",6,0,"57,155,757,912",0,0,0,新台幣                 10.0000元
6505 - 台塑石化,董事會通過,1,106/03/15,106/06/08,"29,921,588,631","75,764,101,654","97,865,677,124","40,709,919,212",6,0,"57,155,757,912",0,0,0,新台幣                 10.0000元
6525 - 捷敏-KY,股東會確認,1,,106/06/13,"608,738,768","571,545,130","1,062,017,237","656,744,459",3.8,0,"405,272,778",0,0,0,新台幣                 10.0000元
6525 - 捷敏-KY,董事會通過,1,106/03/29,106/06/13,"608,738,768","571,545,130","1,062,017,237","656,744,459",3.8,0,"405,272,778",0,0,0,新台幣                 10.0000元
6531 - 愛普,股東會確認,1,,106/06/19,"460,676,248","404,909,201","822,877,228","681,616,708",2,0,"141,260,520",0,0,0,新台幣                 10.0000元
6531 - 愛普,董事會通過,1,106/05/04,106/06/19,"460,676,248","404,909,201","822,877,228","681,616,708",2,0,"141,260,520",0,0,0,新台幣                 10.0000元
6533 - 晶心科,股東會確認,1,,106/06/22,"3,272,444","-31,861,189","-28,588,745","-28,588,745",0,0,0,0,0,0,新台幣                 10.0000元
6533 - 晶心科,董事會通過,1,106/03/30,106/06/22,"3,272,444","-31,861,189","-28,588,745","-28,588,745",0,0,0,0,0,0,新台幣                 10.0000元
6541 - 泰福-KY,股東會確認,1,,106/06/15,"-835,255,273","-1,244,445,742","-2,079,701,015","-2,079,701,015",0,0,0,0,0,0,新台幣                 10.0000元
6541 - 泰福-KY,董事會通過,1,106/03/28,106/06/15,"-835,255,273","-1,244,445,742","-2,079,701,015","-2,079,701,015",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6552 - 易華電,股東會確認,1,,106/05/11,"43,026,242","136,302,734","165,072,127","90,072,127",0.75,0,"75,000,000",0,0,0,新台幣                 10.0000元
6552 - 易華電,董事會通過,1,106/02/10,106/05/11,"43,026,242","136,302,734","165,072,127","90,072,127",0.75,0,"75,000,000",0,0,0,新台幣                 10.0000元
6573 - 虹揚-KY,股東會確認,1,,106/06/23,"220,727,333","162,165,063","347,947,367","292,094,347",1,0,"55,853,020",0,0,0,新台幣                 10.0000元
6573 - 虹揚-KY,董事會通過,1,106/05/09,106/06/23,"220,727,333","162,165,063","347,947,367","292,094,347",1,0,"55,853,020",0,0,0,新台幣                 10.0000元
6579 - 研揚科技,股東會確認,1,,106/06/27,"101,465,952","510,501,021","560,916,871","104,916,871",4.75,0,"456,000,000",0,0,0,新台幣                 10.0000元
